"LogServer Log Report"
"License Number: 20231112"
"Address: Khulna"
"Phone Number: "
"Log Report: 2023-12-01T18:29:00 to 2023-12-01T18:33:59"
DateTime,"Router IP",User,Protocol,Mac,"Src IP",Port,"Destination IP",Port,"NAT IP",Port
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,33918,142.250.194.227,443," 163.47.158.129",33918
"01-12-2023 12:30 pm",103.102.247.53,"helal@cng ",TCP," 58:d9:d5:a6:10:bf",10.7.1.57,33300,31.13.79.32,443," 163.47.158.129",33300
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,49270,172.217.167.3,443," 163.47.158.129",49270
"01-12-2023 12:30 pm",103.102.247.53,"jahid@cng ",TCP," 08:40:f3:66:d7:90",10.7.1.84,41870,142.250.207.226,443," 163.47.158.129",41870
"01-12-2023 12:30 pm",103.102.247.53,"ruma_akter@cng ",TCP," 50:0f:f5:eb:73:39",10.7.1.109,47118,157.240.7.35,443," 163.47.158.129",47118
"01-12-2023 12:30 pm",103.102.247.53,"sumon_khan@cng ",TCP," 50:0f:f5:10:76:19",10.7.1.172,8273,74.125.68.84,443," 163.47.158.129",8273
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,37844,34.117.67.69,443," 163.47.158.129",37844
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,60408,142.250.182.74,443," 163.47.158.129",60408
"01-12-2023 12:30 pm",103.102.247.53,"sahin_shek@cng ",TCP," 80:af:ca:18:91:15",10.7.1.240,39748,169.136.71.114,160," 163.47.158.129",39748
"01-12-2023 12:30 pm",103.102.247.53,"sumon_khan@cng ",TCP," 50:0f:f5:10:76:19",10.7.1.172,8528,142.250.194.99,443," 163.47.158.129",8528
"01-12-2023 12:30 pm",103.102.247.53,"jahid@cng ",TCP," 08:40:f3:66:d7:90",10.7.1.84,41872,142.250.207.226,443," 163.47.158.129",41872
"01-12-2023 12:30 pm",103.102.247.53,"jahid@cng ",TCP," 08:40:f3:66:d7:90",10.7.1.84,41866,142.250.207.226,443," 163.47.158.129",41866
"01-12-2023 12:30 pm",103.102.247.53,"kazi_shauduzzaman@cng ",TCP," 50:0f:f5:c3:16:59",10.7.1.6,62745,142.250.195.22,443," 163.47.158.129",62745
"01-12-2023 12:30 pm",103.102.247.53,"kazi_shauduzzaman@cng ",TCP," 50:0f:f5:c3:16:59",10.7.1.6,62749,142.250.195.22,443," 163.47.158.129",62749
"01-12-2023 12:30 pm",103.102.247.53,"aminur@cng ",TCP," 78:8c:b5:85:05:cf",10.7.1.249,46572,142.250.71.10,443," 163.47.158.129",46572
"01-12-2023 12:30 pm",103.102.247.53,"ruma_akter@cng ",TCP," 50:0f:f5:eb:73:39",10.7.1.109,39616,18.67.233.19,443," 163.47.158.129",39616
"01-12-2023 12:30 pm",103.102.247.53,"taush_hasan@cng ",TCP," 14:eb:b6:8a:5d:76",10.7.1.241,54193,142.250.193.182,443," 163.47.158.129",54193
"01-12-2023 12:30 pm",103.102.247.53,"mehedi_hasan1@cng ",TCP," 38:6b:1c:14:9c:d1",10.7.1.161,50778,169.136.87.199,45953," 163.47.158.129",50778
"01-12-2023 12:30 pm",103.102.247.53,"alomgir_hossain@cng ",TCP," 50:0f:f5:67:ff:e8",10.7.1.150,44532,103.15.164.209,443," 163.47.158.129",44532
"01-12-2023 12:30 pm",103.102.247.53,"milon@cng ",TCP," b4:0f:3b:c3:c6:10",10.7.1.154,43738,157.240.235.35,443," 163.47.158.129",43738
"01-12-2023 12:30 pm",103.102.247.53,"abdul_had@cng ",TCP," 50:0f:f5:1d:a9:19",10.7.1.75,56744,23.63.110.18,443," 163.47.158.129",56744
"01-12-2023 12:30 pm",103.102.247.53,"sumon_khan2@cng ",TCP," b4:0f:3b:d2:aa:c9",10.7.1.170,23836,103.179.62.20,443," 10.16.0.70",23836
"01-12-2023 12:30 pm",103.102.247.53,"humayon@cng ",TCP," b4:0f:3b:f5:af:c9",10.7.1.174,16522,142.250.77.234,443," 163.47.158.129",16522
"01-12-2023 12:30 pm",103.102.247.53,"imran_hossain@cng ",TCP," bc:62:ce:2a:41:b5",10.7.1.221,46180,161.117.111.113,443," 163.47.158.129",46180
"01-12-2023 12:30 pm",103.102.247.53,"sihab@cng ",TCP," 78:8c:b5:ca:88:e1",10.7.1.212,60574,202.168.105.218,443," 163.47.158.129",60574
"01-12-2023 12:30 pm",103.102.247.53,"sahin_shek@cng ",TCP," 80:af:ca:18:91:15",10.7.1.240,56054,142.250.193.42,443," 163.47.158.129",56054
"01-12-2023 12:30 pm",103.102.247.53,"Shamim_hossain@cng ",TCP," 78:8c:b5:2b:79:92",10.7.1.195,50964,18.138.182.41,443," 163.47.158.129",50964
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,36374,23.212.99.194,443," 163.47.158.129",36374
"01-12-2023 12:30 pm",103.102.247.53,"jahid@cng ",TCP," 08:40:f3:66:d7:90",10.7.1.84,41870,142.250.207.226,443," 163.47.158.129",41870
"01-12-2023 12:30 pm",103.102.247.53,"zillur_rahaman ",TCP," 04:d4:c4:60:50:80",10.7.1.55,44710,156.59.238.5,443," 163.47.158.129",44710
"01-12-2023 12:30 pm",103.102.247.53,"idris_amin@cng ",TCP," f0:b4:d2:10:2f:a7",10.7.1.251,37982,23.63.110.27,443," 163.47.158.129",37982
"01-12-2023 12:30 pm",103.102.247.53,"sahin_shek@cng ",TCP," 80:af:ca:18:91:15",10.7.1.240,57498,38.90.96.94,443," 163.47.158.129",57498
"01-12-2023 12:30 pm",103.102.247.53,"alomgir_hossain@cng ",TCP," 50:0f:f5:67:ff:e8",10.7.1.150,41976,31.13.79.26,443," 163.47.158.129",41976
"01-12-2023 12:30 pm",103.102.247.53,"sobuz_gazi@cng ",TCP," 50:0f:f5:ef:81:f9",10.7.1.54,42008,142.250.195.33,443," 163.47.158.129",42008
"01-12-2023 12:30 pm",103.102.247.53,"babul_hossen@cng ",TCP," 50:0f:f5:fd:b0:a0",10.7.1.138,50004,169.136.95.254,4937," 163.47.158.129",50004
"01-12-2023 12:30 pm",103.102.247.53,"sumon_khan2@cng ",TCP," b4:0f:3b:d2:aa:c9",10.7.1.170,23917,103.179.62.20,443," 10.16.0.70",23917
"01-12-2023 12:30 pm",103.102.247.53,"sobuz_gazi@cng ",TCP," 50:0f:f5:ef:81:f9",10.7.1.54,35564,157.240.7.20,443," 163.47.158.129",35564
"01-12-2023 12:30 pm",103.102.247.53,"sihab@cng ",TCP," 78:8c:b5:ca:88:e1",10.7.1.212,47758,169.136.79.57,443," 163.47.158.129",47758
"01-12-2023 12:30 pm",103.102.247.53,"alomgir_hossain@cng ",TCP," 50:0f:f5:67:ff:e8",10.7.1.150,44748,31.13.79.2,443," 163.47.158.129",44748
"01-12-2023 12:30 pm",103.102.247.53,"shoriful@cng ",TCP," 14:eb:b6:4f:27:74",10.7.1.188,43026,31.13.79.18,443," 163.47.158.129",43026
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,36560,34.117.123.243,443," 163.47.158.129",36560
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,49804,151.101.62.73,443," 163.47.158.129",49804
"01-12-2023 12:30 pm",103.102.247.53,"shahinur1@cng ",TCP," 04:5e:a4:e7:b9:be",10.7.1.231,37562,154.85.74.168,443," 163.47.158.129",37562
"01-12-2023 12:30 pm",103.102.247.53,"Jahid_hasan2@cng ",TCP," cc:2d:21:f0:e0:e7",10.7.1.40,38002,34.110.179.88,443," 163.47.158.129",38002
"01-12-2023 12:30 pm",103.102.247.53,"abdul_had@cng ",TCP," 50:0f:f5:1d:a9:19",10.7.1.75,49316,169.136.79.118,443," 163.47.158.129",49316
"01-12-2023 12:30 pm",103.102.247.53,"alomgir_hossain@cng ",TCP," 50:0f:f5:67:ff:e8",10.7.1.150,45934,157.240.23.19,443," 163.47.158.129",45934
"01-12-2023 12:30 pm",103.102.247.53,"sihab@cng ",TCP," 78:8c:b5:ca:88:e1",10.7.1.212,60574,202.168.105.218,443," 163.47.158.129",60574
"01-12-2023 12:30 pm",103.102.247.53,"sirazul@cng ",TCP," 50:0f:f5:1d:a0:39",10.7.1.132,47032,164.90.100.115,5228," 163.47.158.129",47032
"01-12-2023 12:30 pm",103.102.247.53,"semol_hossen@cng ",TCP," 50:0f:f5:10:68:19",10.7.1.163,5494,23.212.99.147,443," 163.47.158.129",5494
"01-12-2023 12:30 pm",103.102.247.53,"alomgir_hossain@cng ",TCP," 50:0f:f5:67:ff:e8",10.7.1.150,42366,157.240.7.20,443," 163.47.158.129",42366
"01-12-2023 12:30 pm",103.102.247.53,"abdul_had@cng ",TCP," 50:0f:f5:1d:a9:19",10.7.1.75,52256,169.136.68.41,300," 163.47.158.129",52256
"01-12-2023 12:30 pm",103.102.247.53,"opu@cng ",TCP," 48:22:54:94:0b:4b",10.7.1.23,38630,71.18.1.248,443," 163.47.158.129",38630
"01-12-2023 12:30 pm",103.102.247.53,"salam@cng ",TCP," 58:d9:d5:84:4e:7f",10.7.1.136,42668,31.13.79.2,443," 163.47.158.129",42668
"01-12-2023 12:30 pm",103.102.247.53,"salam@cng ",TCP," 58:d9:d5:84:4e:7f",10.7.1.136,33868,164.90.117.67,443," 163.47.158.129",33868
"01-12-2023 12:30 pm",103.102.247.53,"abu_said@cng ",TCP," 00:e0:4c:81:96:c3",10.7.1.103,43046,142.250.193.234,443," 163.47.158.129",43046
"01-12-2023 12:30 pm",103.102.247.53,"muttasin@cng ",TCP," 58:d9:d5:6f:54:92",10.7.1.89,48620,164.90.119.15,443," 163.47.158.129",48620
"01-12-2023 12:30 pm",103.102.247.53,"muttasin@cng ",TCP," 58:d9:d5:6f:54:92",10.7.1.89,60812,3.160.185.111,443," 163.47.158.129",60812
"01-12-2023 12:30 pm",103.102.247.53,"semol_hossen@cng ",TCP," 50:0f:f5:10:68:19",10.7.1.163,50918,199.103.24.6,443," 163.47.158.129",50918
"01-12-2023 12:30 pm",103.102.247.53,"taranga@cng ",TCP," ac:15:a2:ba:58:b3",10.7.1.209,44642,23.63.108.136,443," 163.47.158.129",44642
"01-12-2023 12:30 pm",103.102.247.53,"rosidul@cng ",TCP," 50:0f:f5:ec:f8:79",10.7.1.70,42146,142.250.193.163,80," 163.47.158.129",42146
"01-12-2023 12:30 pm",103.102.247.53,"sihab@cng ",TCP," 78:8c:b5:ca:88:e1",10.7.1.212,58044,83.229.89.10,5223," 163.47.158.129",58044
"01-12-2023 12:30 pm",103.102.247.53,"sihab@cng ",TCP," 78:8c:b5:ca:88:e1",10.7.1.212,35978,164.90.117.67,443," 163.47.158.129",35978
"01-12-2023 12:30 pm",103.102.247.53,"salam@cng ",TCP," 58:d9:d5:84:4e:7f",10.7.1.136,51454,83.229.88.7,443," 163.47.158.129",51454
"01-12-2023 12:30 pm",103.102.247.53,"sihab@cng ",TCP," 78:8c:b5:ca:88:e1",10.7.1.212,60574,202.168.105.218,443," 163.47.158.129",60574
"01-12-2023 12:30 pm",103.102.247.53,"sihab@cng ",TCP," 78:8c:b5:ca:88:e1",10.7.1.212,44120,169.136.79.34,443," 163.47.158.129",44120
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,52260,142.250.194.110,80," 163.47.158.129",52260
"01-12-2023 12:30 pm",103.102.247.53,"sumon_khan2@cng ",TCP," b4:0f:3b:d2:aa:c9",10.7.1.170,24101,34.160.114.69,443," 163.47.158.129",24101
"01-12-2023 12:30 pm",103.102.247.53,"babul_hossen@cng ",TCP," 50:0f:f5:fd:b0:a0",10.7.1.138,57518,164.90.95.68,375," 163.47.158.129",57518
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,50242,31.13.79.54,443," 163.47.158.129",50242
"01-12-2023 12:30 pm",103.102.247.53,"sabbir_hossen2@cng ",TCP," cc:2d:21:f4:50:ff",10.7.1.120,51148,154.85.74.168,443," 163.47.158.129",51148
"01-12-2023 12:30 pm",103.102.247.53,"opu@cng ",TCP," 48:22:54:94:0b:4b",10.7.1.23,32780,34.110.179.88,443," 163.47.158.129",32780
"01-12-2023 12:30 pm",103.102.247.53,"abdul_had@cng ",TCP," 50:0f:f5:1d:a9:19",10.7.1.75,49330,169.136.79.118,443," 163.47.158.129",49330
"01-12-2023 12:30 pm",103.102.247.53,"robiul_islam@cng ",TCP," 9c:a2:f4:ed:d3:a1",10.7.1.41,60973,101.237.40.90,443," 163.47.158.129",60973
"01-12-2023 12:30 pm",103.102.247.53,"shoriful@cng ",TCP," 14:eb:b6:4f:27:74",10.7.1.188,60808,157.240.7.20,443," 163.47.158.129",60808
"01-12-2023 12:30 pm",103.102.247.53,"robiul_islam@cng ",TCP," 9c:a2:f4:ed:d3:a1",10.7.1.41,52089,103.15.41.110,443," 163.47.158.129",52089
"01-12-2023 12:30 pm",103.102.247.53,"shahidul@cng ",TCP," bc:e0:01:08:ee:4f",10.7.1.232,45080,161.117.201.249,80," 163.47.158.129",45080
"01-12-2023 12:30 pm",103.102.247.53,"imran_hossain@cng ",TCP," bc:62:ce:2a:41:b5",10.7.1.221,46180,161.117.111.113,443," 163.47.158.129",46180
"01-12-2023 12:30 pm",103.102.247.53,"shobuj@cng ",TCP," d8:32:14:1b:2c:98",10.7.1.95,39946,83.229.89.8,443," 163.47.158.129",39946
"01-12-2023 12:30 pm",103.102.247.53,"alomgir_hossain@cng ",TCP," 50:0f:f5:67:ff:e8",10.7.1.150,44518,103.15.164.209,443," 163.47.158.129",44518
"01-12-2023 12:30 pm",103.102.247.53,"alomgir_hossain@cng ",TCP," 50:0f:f5:67:ff:e8",10.7.1.150,38948,157.240.23.35,443," 163.47.158.129",38948
"01-12-2023 12:30 pm",103.102.247.53,"opu@cng ",TCP," 48:22:54:94:0b:4b",10.7.1.23,38638,71.18.1.248,443," 163.47.158.129",38638
"01-12-2023 12:30 pm",103.102.247.53,"aisha@cng ",TCP," d8:0d:17:e6:04:33",10.7.1.179,50820,43.134.159.195,80," 163.47.158.129",50820
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,38504,152.199.39.108,443," 163.47.158.129",38504
"01-12-2023 12:30 pm",103.102.247.53,"sumon_khan2@cng ",TCP," b4:0f:3b:d2:aa:c9",10.7.1.170,24101,34.160.114.69,443," 163.47.158.129",24101
"01-12-2023 12:30 pm",103.102.247.53,"imam_hossain@cng ",TCP," 70:4f:57:d0:54:41",10.7.1.28,45566,46.137.201.66,443," 163.47.158.129",45566
"01-12-2023 12:30 pm",103.102.247.53,"sihab@cng ",TCP," 78:8c:b5:ca:88:e1",10.7.1.212,47758,169.136.79.57,443," 163.47.158.129",47758
"01-12-2023 12:30 pm",103.102.247.53,"sihab@cng ",TCP," 78:8c:b5:ca:88:e1",10.7.1.212,58044,83.229.89.10,5223," 163.47.158.129",58044
"01-12-2023 12:30 pm",103.102.247.53,"mohibur@cng ",TCP," b4:0f:3b:d6:49:39",10.7.1.66,40722,157.240.7.20,443," 163.47.158.129",40722
"01-12-2023 12:30 pm",103.102.247.53,"muttasin@cng ",TCP," 58:d9:d5:6f:54:92",10.7.1.89,36324,64.233.170.101,443," 163.47.158.129",36324
"01-12-2023 12:30 pm",103.102.247.53,"sadik_hasan@cng ",TCP," 40:ed:00:49:f2:98",10.7.1.201,43456,31.13.79.18,443," 163.47.158.129",43456
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,49114,23.212.99.178,443," 163.47.158.129",49114
"01-12-2023 12:30 pm",103.102.247.53,"emamul@cng ",TCP," 50:0f:f5:fd:b1:90",10.7.1.124,33156,142.250.194.10,443," 163.47.158.129",33156
"01-12-2023 12:30 pm",103.102.247.53,"shoriful@cng ",TCP," 14:eb:b6:4f:27:74",10.7.1.188,36370,157.240.7.35,443," 163.47.158.129",36370
"01-12-2023 12:30 pm",103.102.247.53,"robiul_islam@cng ",TCP," 9c:a2:f4:ed:d3:a1",10.7.1.41,55409,101.237.40.90,80," 163.47.158.129",55409
"01-12-2023 12:30 pm",103.102.247.53,"opu@cng ",TCP," 48:22:54:94:0b:4b",10.7.1.23,35398,23.212.99.200,443," 163.47.158.129",35398
"01-12-2023 12:30 pm",103.102.247.53,"Babu@cng ",TCP," 04:5e:a4:1c:b5:af",10.7.1.187,50144,31.13.79.18,443," 163.47.158.129",50144
"01-12-2023 12:30 pm",103.102.247.53,"sumon_merzapur@cng ",TCP," d8:32:14:d9:07:00",10.7.1.155,46686,31.13.79.18,443," 163.47.158.129",46686
"01-12-2023 12:30 pm",103.102.247.53,"salam@cng ",TCP," 58:d9:d5:84:4e:7f",10.7.1.136,45602,169.136.79.32,443," 163.47.158.129",45602
"01-12-2023 12:30 pm",103.102.247.53,"sobuz_gazi@cng ",TCP," 50:0f:f5:ef:81:f9",10.7.1.54,42444,142.251.221.10,443," 163.47.158.129",42444
"01-12-2023 12:30 pm",103.102.247.53,"sobuz_gazi@cng ",TCP," 50:0f:f5:ef:81:f9",10.7.1.54,53938,74.125.203.139,443," 163.47.158.129",53938
"01-12-2023 12:30 pm",103.102.247.53,"abu_saide@cng ",TCP," d8:32:14:26:10:18",10.7.1.140,36520,83.229.88.5,443," 163.47.158.129",36520
"01-12-2023 12:30 pm",103.102.247.53,"sobuz_gazi@cng ",TCP," 50:0f:f5:ef:81:f9",10.7.1.54,53570,185.228.168.168,443," 163.47.158.129",53570
"01-12-2023 12:30 pm",103.102.247.53,"sobuz_gazi@cng ",TCP," 50:0f:f5:ef:81:f9",10.7.1.54,52176,142.251.221.45,443," 163.47.158.129",52176
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,60886,169.136.79.99,443," 163.47.158.129",60886
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,52216,169.136.79.35,80," 163.47.158.129",52216
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,49084,202.63.37.155,80," 163.47.158.129",49084
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,46902,169.136.79.32,443," 163.47.158.129",46902
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,53158,202.168.105.218,443," 163.47.158.129",53158
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,35574,103.131.157.209,443," 10.16.0.70",35574
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,40354,192.53.112.128,443," 163.47.158.129",40354
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,38382,202.63.37.152,443," 163.47.158.129",38382
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,40762,172.217.166.202,443," 163.47.158.129",40762
"01-12-2023 12:30 pm",103.102.247.53,"hasibul@cng ",TCP," 28:ee:52:f3:e4:77",10.7.1.162,43306,23.58.120.16,443," 163.47.158.129",43306
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,38502,152.199.39.108,443," 163.47.158.129",38502
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,34256,52.123.252.35,443," 163.47.158.129",34256
"01-12-2023 12:30 pm",103.102.247.53,"rosidul@cng ",TCP," 50:0f:f5:ec:f8:79",10.7.1.70,51690,202.63.37.153,443," 163.47.158.129",51690
"01-12-2023 12:30 pm",103.102.247.53,"jiarul@cng ",TCP," 50:0f:f5:ea:4d:e9",10.7.1.52,54892,34.104.35.91,443," 163.47.158.129",54892
"01-12-2023 12:30 pm",103.102.247.53,"kazi_shauduzzaman@cng ",TCP," 50:0f:f5:c3:16:59",10.7.1.6,62743,52.168.117.171,443," 163.47.158.129",62743
"01-12-2023 12:30 pm",103.102.247.53,"humayon@cng ",TCP," b4:0f:3b:f5:af:c9",10.7.1.174,54680,142.250.192.202,443," 163.47.158.129",54680
"01-12-2023 12:30 pm",103.102.247.53,"jiarul@cng ",TCP," 50:0f:f5:ea:4d:e9",10.7.1.52,54896,34.104.35.91,443," 163.47.158.129",54896
"01-12-2023 12:30 pm",103.102.247.53,"Tarikul_Islam@cng ",TCP," bc:62:ce:d8:ef:3f",10.7.1.131,53462,23.212.164.82,443," 163.47.158.129",53462
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,42510,157.240.16.35,443," 163.47.158.129",42510
"01-12-2023 12:30 pm",103.102.247.53,"Tarikul_Islam@cng ",TCP," bc:62:ce:d8:ef:3f",10.7.1.131,42040,71.18.39.225,443," 163.47.158.129",42040
"01-12-2023 12:30 pm",103.102.247.53,"Jahid_hasan2@cng ",TCP," cc:2d:21:f0:e0:e7",10.7.1.40,44750,23.212.164.82,443," 163.47.158.129",44750
"01-12-2023 12:30 pm",103.102.247.53,"milon@cng ",TCP," b4:0f:3b:c3:c6:10",10.7.1.154,47980,172.217.167.202,443," 163.47.158.129",47980
"01-12-2023 12:30 pm",103.102.247.53,"Tarikul_Islam@cng ",TCP," bc:62:ce:d8:ef:3f",10.7.1.131,37040,23.58.120.161,443," 163.47.158.129",37040
"01-12-2023 12:30 pm",103.102.247.53,"Tarikul_Islam@cng ",TCP," bc:62:ce:d8:ef:3f",10.7.1.131,32790,18.67.233.14,443," 163.47.158.129",32790
"01-12-2023 12:30 pm",103.102.247.53,"milon@cng ",TCP," b4:0f:3b:c3:c6:10",10.7.1.154,42590,142.250.194.118,443," 163.47.158.129",42590
"01-12-2023 12:30 pm",103.102.247.53,"milon@cng ",TCP," b4:0f:3b:c3:c6:10",10.7.1.154,42588,142.250.194.118,443," 163.47.158.129",42588
"01-12-2023 12:30 pm",103.102.247.53,"Tarikul_Islam@cng ",TCP," bc:62:ce:d8:ef:3f",10.7.1.131,42036,71.18.39.225,443," 163.47.158.129",42036
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,52857,52.182.143.211,443," 163.47.158.129",52857
"01-12-2023 12:30 pm",103.102.247.53,"josem@cng ",TCP," 28:ee:52:fd:66:35",10.7.1.33,41556,142.250.183.234,443," 163.47.158.129",41556
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,42510,157.240.16.35,443," 163.47.158.129",42510
"01-12-2023 12:30 pm",103.102.247.53,"Tarikul_Islam@cng ",TCP," bc:62:ce:d8:ef:3f",10.7.1.131,1939,163.47.158.105,443," 172.16.16.30",1939
"01-12-2023 12:30 pm",103.102.247.53,"obydullah@cng ",TCP," 50:0f:f5:91:7f:09",10.7.1.134,60070,23.57.76.53,443," 163.47.158.129",60070
"01-12-2023 12:30 pm",103.102.247.53,"kazi_shauduzzaman@cng ",TCP," 50:0f:f5:c3:16:59",10.7.1.6,62743,52.168.117.171,443," 163.47.158.129",62743
"01-12-2023 12:30 pm",103.102.247.53,"abdul_had@cng ",TCP," 50:0f:f5:1d:a9:19",10.7.1.75,49338,169.136.79.118,443," 163.47.158.129",49338
"01-12-2023 12:30 pm",103.102.247.53,"Babu@cng ",TCP," 04:5e:a4:1c:b5:af",10.7.1.187,50148,31.13.79.18,443," 163.47.158.129",50148
"01-12-2023 12:30 pm",103.102.247.53,"abdul_hannan@cng ",TCP," e8:65:d4:c5:c8:30",10.7.1.122,56868,172.217.160.131,443," 163.47.158.129",56868
"01-12-2023 12:30 pm",103.102.247.53,"tarikul@cng ",TCP," bc:62:ce:dd:f1:80",10.7.1.73,63254,202.168.105.6,443," 163.47.158.129",63254
"01-12-2023 12:30 pm",103.102.247.53,"sobuz_gazi@cng ",TCP," 50:0f:f5:ef:81:f9",10.7.1.54,53560,185.228.168.168,443," 163.47.158.129",53560
"01-12-2023 12:30 pm",103.102.247.53,"sobuz_gazi@cng ",TCP," 50:0f:f5:ef:81:f9",10.7.1.54,43240,142.251.221.46,443," 163.47.158.129",43240
"01-12-2023 12:30 pm",103.102.247.53,"sumon_khan2@cng ",TCP," b4:0f:3b:d2:aa:c9",10.7.1.170,21930,142.250.206.170,443," 163.47.158.129",21930
"01-12-2023 12:30 pm",103.102.247.53,"idris_amin@cng ",TCP," f0:b4:d2:10:2f:a7",10.7.1.251,35632,142.250.67.42,443," 163.47.158.129",35632
"01-12-2023 12:30 pm",103.102.247.53,"opu@cng ",TCP," 48:22:54:94:0b:4b",10.7.1.23,38596,71.18.1.248,443," 163.47.158.129",38596
"01-12-2023 12:30 pm",103.102.247.53,"tumpa@cng ",TCP," bc:e0:01:49:3e:8c",10.7.1.236,35426,34.117.147.68,443," 163.47.158.129",35426
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,50060,103.179.62.20,443," 10.16.0.70",50060
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,43678,202.63.37.153,443," 163.47.158.129",43678
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,53102,202.168.105.218,443," 163.47.158.129",53102
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,47260,157.240.7.35,443," 163.47.158.129",47260
"01-12-2023 12:30 pm",103.102.247.53,"meghnath@cng ",TCP," f0:c8:14:e5:cd:f6",10.7.1.185,38502,152.199.39.108,443," 163.47.158.129",38502
"01-12-2023 12:30 pm",103.102.247.53,"shahidul@cng ",TCP," bc:e0:01:08:ee:4f",10.7.1.232,41250,23.58.120.89,443," 163.47.158.129",41250
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,38358,164.90.117.67,443," 163.47.158.129",38358
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,36526,199.232.46.132,443," 163.47.158.129",36526
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,55534,157.240.7.20,443," 163.47.158.129",55534
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,33978,71.18.39.225,443," 163.47.158.129",33978
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,38382,202.63.37.152,443," 163.47.158.129",38382
"01-12-2023 12:30 pm",103.102.247.53,"setu@cng ",TCP," 50:0f:f5:ba:d1:37",10.7.1.76,60886,169.136.79.99,443," 163.47.158.129",60886
